12590,2748,36,7341,8404,16436,296,6282,276,19093,7686,14935,4591,10074,12041,6835,526,1717,2056,4666,3803,4623,19062,18567,15618,4832,15410,2454,16634,11927,18136,4379,2312,3192,6877,5064,19570,19346,7406,18127,16393,14708,9435,8870,17229,13194,4467,2858,10388,4871,11924,19822,2742,0,3783,9909,11994,16395,15850,7618,9971,6861,18144,10214,14377,19803,14292,17552,5297,12117,1146,9183,18293,17986,4676,17890,2828,2910,9988,10349,8937,5147,19378,17067,6181,10728,9457,19792,10041,6968,10566,9478,18167,4715,3954,9128,7723,9365,19137,12993,10914,17440,8969,11773,19789,15742,17082,19577,7021,3569,6030,13229,1889,16432,19656,12207,6393,9595,17134,2606,15423,6277,12290,15596,1483,2671,5850,14592,11846,12143,16032,15782,204,1568,14222,1499,2135,8706,6671,19734,11697,5350,9760,19639,10302,9401,2521,10483,3150,5508,3802,13017,2854,19343,17112,3519,9731,8159,900,15881,16563,7411,8069,18069,4600,268,14796,14092,12728,19430,12513,15756,7896,12767,15395,17143,14633,17966,2771,5720,18654,19934,569,18485,17734,3460,7398,6316,3306,13365,9872,13174,5495,2304,8498,6631,330,5735,17507,5739,2303,16504,19831,11353,4768,5818,6573,17884,7167,11283,8995,7438,595,16849,15081,5756,12092,14502,13425,5524,16211,5079,13084,12704,1415,4593,5011,3532,18108,2544,332,5981,5477,5049,12714,960,6652,15442,5658,8837,5980,3510,4402,14760,18156,6020,956,5847,12033,14327
14868,14807,4551,16722,7181,6371,3907,3136,16941,5295,14791,3521,16719,15277,3959,12037,3155,16180,14440,15398,7682,13240,12630,1807,15106,17385,17739,18069,2572,19816,8305,9706,3611,5556,1103,9451,14155,13915,8089,12757,18590,16505,12492,8691,4032,1405,12606,2539,5270,6179,7936,18952,547,3783,0,17674,1068,907,962,12789,18702,15492,9327,3096,7293,9622,18822,4735,3799,2118,12206,3125,16534,8233,12925,10453,16363,18125,11938,4896,15661,6517,12682,4679,19193,4533,5431,17454,13187,19317,11098,17689,11547,12245,12374,16674,7275,14662,17195,19471,8702,4936,18361,7563,11708,16354,14752,8793,17925,15421,5346,8083,3155,5628,8319,19499,17122,10695,4753,14205,2909,6835,8606,18884,1682,15253,1718,4701,12875,5804,10242,4620,8331,9779,3365,9251,2094,3568,12103,2080,10084,19056,13528,18039,17788,868,980,9870,18263,14593,19725,7579,11969,10128,15038,6747,6819,17819,2287,1728,1952,6477,985,11520,4682,18888,12450,10100,12818,5286,11838,7758,2932,3851,8116,9314,10089,16011,9156,2043,14047,10524,3810,3869,19144,407,20,15486,4270,8670,12288,7779,11210,7642,19857,6468,120,13015,18122,9236,13934,6548,19580,15890,7542,8034,6856,15001,12938,5315,10236,19490,16225,6384,1442,4500,1892,12905,1033,13880,17119,5797,19399,2307,8912,8243,10229,9721,8410,15100,1663,9084,10931,2587,17290,9768,4744,1151,2174,11387,8443,996,4114,10314,242,3702,12311,18565,15188,3982
7224,4662,1681,9486,16547,3893,14531,15467,19338,490,5465,12722,3804,7532,17897,18292,3420,16415,1917,17013,3596,1108,7410,9807,8783,6168,915,12816,2012,15255,16406,15348,10152,19519,12802,14188,4128,17071,3081,1731,748,4657,15523,17396,12,18179,10746,13039,19468,595,15448,17174,6971,9909,17674,0,2855,14145,654,17539,5584,11206,4062,15593,14852,12955,5202,13931,13021,10042,5332,13219,19902,10574,19274,557,9516,13482,12619,2567,18760,4422,18655,4721,6805,194,16699,13228,9470,19859,15613,14568,17221,9311,15314,13406,1600,2406,9591,5430,4309,18515,6112,3413,9581,15379,13836,13406,14638,2568,15272,1301,14018,6439,6424,10797,11436,18144,13945,18817,15213,13410,19081,14265,14339,15125,12968,19794,9425,8824,8462,11349,19913,12194,14524,15515,4901,18190,19784,6633,15804,545,5778,9418,19107,15790,12040,3993,6836,12126,18771,7313,7580,1237,9985,7714,19685,14056,12404,13137,831,19632,13743,11765,19512,2424,9131,19900,14886,423,8985,4556,10225,554,3631,6355,2714,19090,4513,14671,4668,18138,17132,3384,14,2705,19352,4205,13045,6695,1192,7108,11436,5134,8824,14582,4766,2716,18877,17631,8980,16390,17984,7288,14548,18119,5800,12137,7192,14177,12126,17278,5600,1583,2578,19956,15647,15118,12120,12810,2414,3711,1847,4104,10379,7005,1710,16724,695,3343,3485,19885,9993,287,16102,7849,5761,1242,4644,11446,3570,10793,15882,15562,16498,5648,16379,6757,794,3599
14812,15695,1435,16116,7305,9887,16674,11682,16314,14968,10466,18370,15608,11054,15049,8990,931,7008,6071,8458,6662,7298,4340,4004,13119,14074,19250,3844,12798,18489,14754,2923,19337,16326,7915,15550,183,945,18927,14145,1713,15510,9729,14075,3290,7456,14129,14140,5130,6854,17842,14108,1624,11994,1068,2855,0,5780,19194,3161,7714,731,15173,11039,6194,14422,6787,8385,9091,10947,17899,15493,948,12774,18976,15807,16766,16630,935,8619,4015,615,746,5238,3063,1478,5046,1951,5678,4764,6166,19807,2622,13115,11557,19519,13521,1073,13243,577,9339,6339,19643,6266,7588,11977,14618,17937,14084,17894,8811,1735,14538,18049,3464,1972,17597,3428,8818,2182,12528,10453,9428,5169,10777,16964,7399,9135,11614,14743,2978,12368,2313,7609,18838,13477,16491,18350,7271,17456,9847,15882,7446,5884,12915,14220,13149,19745,9528,606,3390,17621,8176,11374,9894,10503,14968,11580,13476,2361,7068,6522,9179,3577,4609,10896,2982,11371,4137,632,453,8167,3688,13882,8198,5934,5430,17240,12483,12122,5751,16031,17417,282,16594,7068,11850,6737,5774,16374,13976,11413,8610,12800,13419,17701,13438,11442,7432,2688,8354,8981,13796,5573,13415,15495,18116,525,5571,10573,8398,1782,3180,230,2188,12905,6019,7032,13269,5495,8763,13961,5890,14800,2778,4059,7651,17437,12334,2166,13356,1756,1450,6478,17302,7916,13362,896,14960,2278,11875,10866,15084,97,968,1517,15215,7649,16628,11359
15001,19358,7315,15122,3875,4512,12391,7035,6082,17544,13466,12437,3673,10120,8801,8037,6366,15174,15741,13743,9230,1648,7939,6230,3919,19765,12293,4979,18108,3262,5988,18344,12367,2517,6258,9770,17704,11884,4770,7148,17736,18382,19683,701,7452,16328,18734,14659,1935,4947,16287,16290,17770,16395,907,14145,5780,0,7251,9252,10563,15636,7063,15260,8464,3326,17669,14914,2174,11275,13281,10914,15358,8978,16292,10980,10204,9955,8716,10324,13220,2282,19958,9828,17936,10901,11361,246,17839,6642,13389,18163,7806,18256,10893,7570,3933,19423,4760,7201,11944,8985,18804,11414,19014,5913,4182,12500,4317,8519,5032,13675,13421,12510,16446,1116,11676,3694,4506,14166,18495,6961,13702,17153,1081,18708,16409,8067,6086,3938,691,17943,17152,12265,5510,13780,10351,570,12187,5236,15161,8023,9116,13037,6888,11434,19089,16033,2608,11781,6186,15277,3611,3101,2426,10553,10012,3815,15395,8191,17469,6061,16626,2148,5431,766,19755,16626,282,10574,1458,11415,6872,9240,17352,14202,10891,19036,6745,8958,277,8872,16368,8027,15735,13324,5216,14934,4063,15944,19233,12973,19230,13533,6476,12295,12771,6269,6490,19111,164,9912,10690,9721,3636,16200,11318,11544,4836,15329,15166,2244,15330,14612,9241,3368,16099,2785,11821,2307,1808,14377,5408,5320,10880,16968,11448,12453,457,14881,10961,4488,16963,9204,3035,9296,5852,13941,15313,9706,17291,16992,2500,15402,12167,9237,17976,14859,8507,8153
14960,4888,1153,13614,4931,19040,8110,2163,6958,4621,1063,17655,6777,8232,16351,2004,11130,13397,5476,12992,17127,7321,8852,2,120,1367,16071,9755,14112,7852,10788,10107,18671,17395,6787,5543,16086,2820,4832,13581,223,7828,19333,4068,9287,2378,2470,17654,2927,5054,7346,5219,18298,15850,962,654,19194,7251,0,14931,5783,7069,12833,4373,9482,16437,15081,17684,7542,11726,12405,3447,18483,15338,497,5862,4261,18119,4118,5921,9663,7463,16973,6212,982,8535,17152,3507,7098,1252,8627,12988,18171,1346,7150,14610,6502,15531,19792,3232,18154,3702,6583,9966,5166,12107,4763,17641,321,4730,6273,8522,10335,14421,16258,12617,1022,17599,13551,4124,8724,15551,11031,5817,8604,14142,2007,14410,5042,9437,12621,19681,8149,13084,6042,5425,2907,1784,5148,7264,1358,9626,8647,1196,2181,4644,11184,19529,713,2990,1650,5279,15274,1262,8812,14464,6861,18607,34,5579,8253,7926,88,3009,12695,3921,1650,8133,13936,7606,18564,18461,3705,10908,10755,9789,18323,15219,4212,19472,9459,11670,1974,5523,13995,16864,7090,13180,14706,4548,12226,16564,9626,16660,3259,6434,881,15269,5673,4002,7376,829,902,13309,10718,9923,7873,11251,3720,12243,16091,16720,17158,13487,6944,19577,5316,5419,1395,13145,1782,15772,9974,11921,9875,9172,13814,10678,4806,13908,15407,18598,10466,14214,1719,18628,4931,18158,225,4416,8073,16241,15304,1777,1112,12569,13428,11381,4040,12845
10227,10540,2858,18205,12600,18206,4734,5154,11484,11254,553,16782,19526,15207,1408,15836,5489,7781,581,19392,3614,19295,15172,13347,6188,10224,9901,18085,17785,5479,7467,7703,17787,18957,18364,12339,2359,12378,574,13358,16381,16075,1732,6048,12117,10168,1666,15159,2660,4471,16945,10680,13208,7618,12789,17539,3161,9252,14931,0,18395,3586,8713,3058,7613,3229,11600,9312,5959,13506,15534,12888,7886,5434,15902,15472,2819,19017,8125,19881,1091,9109,6040,12043,8629,3936,9852,4593,12652,17072,7392,16426,350,15396,13965,15814,18863,18853,12338,2337,15836,9742,2069,11363,17058,7632,16926,13416,1328,4228,2974,8112,12504,732,14880,4596,11721,6320,5819,4736,14557,15874,19538,4257,13216,16786,12916,18651,9853,2631,15357,16513,17071,12973,3731,18445,5395,17336,15211,15066,14458,7554,2165,12812,10477,15116,17628,5756,7812,18336,11257,17503,1608,10353,4643,1855,15296,9909,12815,4639,4056,11579,1365,1748,10616,16020,19981,7104,6188,17368,18482,15358,10931,11512,12174,12203,3703,11643,7971,18198,9352,17716,16107,18507,4425,3634,10237,1702,7964,12572,12109,17694,19944,1636,12165,11040,12409,16490,14488,7343,9268,6725,6225,19802,2769,15763,7162,9465,11567,4347,7332,4250,12641,283,19349,13604,10804,15704,12489,19377,597,764,7075,8635,8307,10489,894,11187,4513,16972,19726,9401,16632,7967,602,19869,10803,15304,6907,11559,5478,4053,19225,715,10406,14395,12606,10652,18376,18505
6568,2499,1133,6934,2144,3422,19016,10683,17620,17081,12253,11349,12520,15301,9930,17455,13004,19406,16529,6392,2660,1193,14626,2495,5728,6721,3817,9495,1178,7429,9635,18092,1254,4153,12353,13790,12642,8861,12104,16245,14382,7282,47,2064,7187,4317,18141,15966,7104,1522,19925,12889,2744,9971,18702,5584,7714,10563,5783,18395,0,6071,11278,16198,14002,5260,780,1040,2566,15766,2154,17332,4312,12971,13782,5866,6775,14337,3165,16762,8782,15440,3672,505,225,8131,15718,1947,6056,12518,7675,11268,9161,183,15129,12488,9895,13782,16208,2880,5362,2692,17144,16283,16699,12503,14719,6221,18290,5712,19970,11206,7343,766,13383,10199,18675,2276,1927,16303,2870,10200,15996,591,4798,5696,417,12453,1660,11866,9559,9946,9967,19321,2118,1379,16766,9567,1129,17153,4934,11413,2031,1954,13632,1465,15037,9141,3169,13698,19166,8230,15527,236,17416,18031,3090,18529,3034,19630,18317,1847,18205,2443,15090,6230,16323,8450,18082,11676,367,13416,19880,20,15889,1037,5826,7622,13920,9901,4825,6855,9452,16003,18206,2959,18189,6798,6921,9131,2850,1318,13949,19635,6089,1574,2603,16471,12552,3288,6195,1233,6116,19852,16878,4901,18574,18696,14921,10413,13226,4486,7649,4810,4813,15236,17282,1652,1155,258,1598,9159,9518,13860,2203,14234,8761,708,19787,11599,6266,1808,9297,15308,2206,10421,1743,5135,16319,12770,1411,19150,7480,14818,1417,13843,6606,7415,16329,17436
6698,14305,4525,5820,14567,18229,3131,6772,19278,1162,16390,18562,5510,2028,1117,8199,14325,6903,17922,6366,18336,3221,19336,17213,3563,2188,9134,3972,10749,19332,470,11402,470,10297,14275,8778,11121,18064,12874,1882,15893,6515,13167,17641,4383,4858,7238,6416,7751,3428,8920,17362,10603,6861,15492,11206,731,15636,7069,3586,6071,0,12126,10794,17167,15972,5357,16694,11795,13188,4154,8648,14372,10982,220,8352,5793,19354,4362,13764,19287,8038,7211,4856,6504,13361,14043,12278,6881,15287,13445,10365,14715,16663,19467,10509,19081,12676,14441,5475,7152,2671,4487,19110,14836,3712,18654,15668,18749,7313,3877,14523,4893,4208,6078,15877,17859,4261,19995,4668,15541,15446,11621,12626,4705,17825,9865,9364,684,412,19362,9932,7105,3647,1933,19292,3455,12995,14025,12755,16383,9460,9840,8431,7636,10649,15753,317,141,14820,5481,4622,17743,10617,5775,4156,7812,8649,1797,15851,9308,9299,15290,19375,11527,18329,13319,5918,11628,19353,14000,17516,15357,4063,3871,1949,3891,6651,15115,3850,14145,6577,15807,10224,6783,8806,18884,8313,2640,16898,19258,4012,7522,5048,2298,3959,5799,16920,16033,3137,1190,16557,12151,17787,5887,14822,12671,10218,14590,11431,17770,2922,7231,4424,16975,14078,4777,8654,13330,16338,9090,12036,10744,13318,19939,7756,15717,8620,18038,1372,15748,8678,11418,15308,11669,17444,2289,15123,19547,4845,9518,8295,16651,13808,33,8509,14298,5109,14880,17748
794,7420,5322,7800,11275,1403,16164,141,1414,11132,1167,2468,8131,3401,15195,13111,5461,6974,12566,8426,4315,6092,8642,16955,1714,1077,17762,12347,934,4367,9244,6594,12690,16184,19164,16706,10931,5529,10756,11074,4128,9131,7672,1818,10028,4504,7278,8220,10887,14664,1299,17306,3054,18144,9327,4062,15173,7063,12833,8713,11278,12126,0,4438,3329,3041,17269,13614,16381,18756,4953,555,14206,15032,10139,8578,9093,8964,4497,10908,4114,7041,11048,5789,16069,7963,14852,16338,13592,19015,18126,2349,8874,1737,3696,871,9801,11283,2913,18191,8208,14827,4120,430,3604,4354,11998,6229,9961,17951,17274,8425,9470,17027,11347,939,9900,14573,18387,6845,14773,12349,12695,8517,12161,19931,3341,10832,8575,2,3646,19412,6330,5583,1820,18200,18840,341,6314,19268,18481,8741,18135,16511,5593,19260,16477,754,11005,5791,8435,4540,2566,790,11712,15789,19305,17943,13766,16581,6087,11909,1643,13963,456,5155,17400,13768,14417,7614,6005,3664,10325,4061,15442,2409,15241,5241,7525,1410,2249,18461,2993,10459,13686,10224,1660,19638,1437,9693,4071,3152,11804,18047,10944,9032,17463,6392,7500,14628,8277,8429,15527,2622,2711,2336,9620,12731,19246,11410,19484,13094,17366,3414,13779,3148,581,12993,4499,5766,9566,19075,1792,10263,16366,14109,15970,4721,7722,10453,19319,7081,1861,11979,2242,14890,16952,2967,17972,6564,7129,15649,11836,5334,3317,11267,10064,6979,15113,7232
13196,15743,7834,15865,12606,11607,12050,19851,7176,15844,9341,5820,4838,13373,2667,16798,6342,5596,7915,9816,9385,9436,4758,6718,3653,8476,14565,3314,5937,4242,8044,11925,13160,14285,2253,14422,8843,14727,2589,14944,18999,5214,7571,17880,8343,17247,12156,1555,11526,373,1810,925,4965,10214,3096,15593,11039,15260,4373,3058,16198,10794,4438,0,18202,17884,7873,16128,1183,12394,19036,12376,8646,877,12355,19407,1221,3047,7899,1904,5895,19931,14873,3437,16079,18019,7706,7926,723,11538,12966,8312,19276,10374,10561,18713,15266,3295,2134,1846,6341,17992,4207,15174,845,19516,8996,16835,10570,13707,15208,6716,19283,18152,2665,11521,13445,4776,2053,260,1643,19759,19633,14740,4828,9694,9367,11256,2206,8811,13565,12154,9278,19153,18634,6267,5829,13662,15699,87,6316,5479,16190,18084,8228,18782,1128,11024,19478,15357,9123,6170,19316,3535,12372,16791,12210,6114,8973,2563,5519,9715,19309,14727,19638,10172,15837,11458,10785,17041,15423,14352,7596,9920,2978,12174,10893,11316,10245,10725,11222,8813,12731,14318,8632,8656,3578,10838,17387,15303,19911,15894,5467,1745,18721,15418,9252,13412,19543,7902,2512,17409,3660,11277,1034,11853,8582,8130,19804,4691,13161,2078,7196,14623,11752,18269,9800,12807,866,19001,9225,8378,7379,11673,1164,1182,17199,11752,11012,16473,4876,11145,11548,16292,12307,4945,14686,8467,11997,14406,13565,5396,13516,12592,19010,11870,15916,17214,17079,1951
17974,14839,1718,17732,14990,4655,2666,5509,14634,16149,9963,959,7178,10185,17534,16467,6130,9933,12400,7790,868,8240,13198,12078,18581,16589,15125,13130,4436,4297,4058,1688,19665,2748,13294,2817,18416,2106,17521,13837,14548,17986,9812,18481,12693,19105,4970,16388,17131,6229,17220,12530,14934,14377,7293,14852,6194,8464,9482,7613,14002,17167,3329,18202,0,8760,5102,6233,19983,7717,1394,19497,14809,5827,8828,18585,5989,18727,9815,3679,16215,4169,12824,2080,7815,15229,9694,13777,11588,6491,10179,2540,15174,7498,10261,14662,2899,7793,4098,4186,17599,11367,4864,13821,169,8956,13406,2054,6753,17844,18103,15444,7998,18504,558,3326,10145,7186,6366,7087,7732,15752,1842,19832,8153,10330,6809,14900,1873,11799,15829,14569,4,15102,10181,18520,11554,2145,3533,17665,2268,8669,19521,14005,6948,16116,14634,4857,17055,4942,2401,5436,4680,9088,5837,9524,9238,11474,4904,17820,13956,4039,16044,7364,11686,4692,11355,10174,19435,7396,15313,16006,2719,11477,10595,13583,1535,12767,3932,19985,4504,6578,5284,17397,4378,8181,16805,7203,3924,17612,7721,1795,13174,19849,19324,11961,1090,1212,16432,4549,896,6781,7316,10062,4804,5724,10123,17773,8282,2684,3687,10362,13289,14301,9387,3949,1802,4467,18326,1223,19573,6629,12276,16175,12044,1268,8528,6623,4691,626,16753,8361,1608,12734,14379,17669,10945,5638,2202,9651,14577,9490,3261,5510,10916,5438,8154,16432,13835,8186
7817,4807,10574,10591,2093,10143,16548,2991,9905,10540,16756,9114,11565,16887,3869,6494,16730,7023,10788,17745,518,6324,12616,14112,4081,16953,11019,4549,2004,2218,11367,17714,1808,6331,4449,12623,1253,15110,14604,13784,12692,15787,8117,1696,2942,19542,18219,15146,7897,3664,4893,17765,17454,19803,9622,12955,14422,3326,16437,3229,5260,15972,3041,17884,8760,0,160,3249,9617,5415,2098,10483,2684,3379,3275,2418,17081,107,12745,8902,39,13034,11463,5438,15,7958,17788,8099,1037,12130,14122,16309,8217,19375,19903,4815,19097,19372,2378,12866,16759,6575,7968,1022,11070,12373,2360,10186,6488,8444,7464,16909,19758,6754,19458,4503,18143,10478,18326,5592,15564,19872,4262,13532,16501,15680,7986,3662,16071,14525,10087,7856,9310,5512,14782,19255,7753,6620,6551,375,10126,8055,1015,8509,9675,5067,15006,15192,1467,2435,10594,16010,11065,2327,15466,17022,13804,12982,6035,16837,2416,6063,9322,6176,1640,13397,5467,16466,13626,13947,6993,17247,18727,16339,1284,8598,14274,17365,18536,19451,9175,14057,5112,18747,5714,15829,1093,7334,13450,3645,3827,14359,19500,11558,16557,10767,6365,1923,78,16910,5860,16571,19501,7742,2548,3745,1663,9592,12603,18051,2204,9871,9320,15387,8725,12213,699,2014,5483,16377,15568,3935,17189,2528,8502,3631,13001,17309,8219,6095,19125,17821,19319,6242,3907,8721,17955,17031,9059,2343,17635,12801,14348,3317,5063,17215,14194,9251,4138,738
9278,2570,13353,1505,12282,721,4005,5160,3943,2005,13955,2218,18981,12484,2937,18940,14290,11709,7560,2167,3962,9578,13893,15291,6378,9662,14753,6303,14183,19253,12621,18737,2618,13251,13901,17683,5662,796,8278,19632,16671,14627,2110,19691,3795,12468,15583,2820,18915,15112,12588,613,11457,14292,18822,5202,6787,17669,15081,11600,780,5357,17269,7873,5102,160,0,3832,13830,6835,948,17133,16761,2267,4020,17413,8591,9147,16273,15239,7913,900,2355,10819,8257,6867,6431,702,6043,15012,18228,15134,14970,11201,951,3877,16841,6949,19175,15090,2739,2245,6788,3898,2158,19358,9704,1588,7690,1623,372,16311,7545,7894,17895,11844,377,14708,18854,661,13255,19450,8194,1094,12710,2059,8746,6898,17319,19874,15,16578,17673,7934,17062,17755,14829,8407,1794,14377,13258,11004,11576,4521,12933,16642,7069,818,4200,5654,1656,4797,14798,3870,6171,18309,13262,6248,3816,17577,7173,7215,4977,8285,2187,9332,12261,117,16655,90,8559,6830,2350,13967,712,19205,7103,16794,4236,7526,18931,11500,15399,8153,17907,16599,16943,9980,3864,6025,17542,10865,1881,789,7306,17883,9902,18245,704,11170,13358,7538,5506,19911,10468,17900,1263,18053,9629,11802,6067,6011,18878,4763,12724,17,18581,1642,15000,18849,5670,204,219,3484,18759,11959,11184,18001,18606,11371,18320,1457,7600,533,13134,8294,9004,12648,17462,1489,14490,7764,424,10586,11131,16926,3386,3129,16095,1657
5863,4554,1278,16784,15064,7653,13404,8811,9789,13151,14790,6485,5494,3289,4654,18630,1357,859,6491,15973,11447,10031,10299,1582,5159,2933,5726,821,13831,9215,8440,6193,6258,1102,1366,15318,3117,19830,13483,6726,11692,4040,11508,13324,8626,12271,11124,7059,15639,14840,3281,14970,16563,17552,4735,13931,8385,14914,17684,9312,1040,16694,13614,16128,6233,3249,3832,0,16657,12938,2119,4424,8841,18589,14790,18631,17952,12371,4557,2249,17954,7686,13100,13249,18281,14332,15936,19934,6238,4426,2692,11926,18155,3557,4188,17642,16172,4418,14748,18156,8445,7534,3976,1043,4838,6981,13718,7499,11256,17071,12520,10289,14702,8992,13230,13708,19889,13648,6859,12545,7564,4557,10490,9958,1917,17300,833,18965,5901,10101,7360,9105,4745,13162,5652,11444,4047,12042,15721,288,18994,5672,14106,16866,7402,12702,4125,16570,9657,18433,2183,18550,9569,16553,15969,19453,18480,18450,4004,4061,16500,19588,17504,9443,5769,5310,2563,5365,17572,13536,5039,16056,14000,5775,18307,15125,19618,6661,16895,11100,15903,22,9636,14135,11635,9861,18048,8987,16516,19119,18275,15765,10869,8473,17546,11929,15804,15914,3353,4558,5135,15709,17944,2757,9153,15565,16300,13089,6560,7713,18591,6373,13622,15018,16317,14189,5735,6247,18162,14668,16786,15922,3955,10090,2940,13372,8873,5472,7657,217,11742,8938,5940,9811,8763,8806,11764,7646,2481,16732,6346,860,7511,4205,2586,16587,15811,1238,19375,7503
11797,15522,17183,748,2777,202,10964,19098,1663,8586,919,4731,19771,8299,4550,18493,5127,8015,18033,9823,18114,2406,16237,6049,18989,9842,6274,14457,2464,4264,19346,8553,3207,7237,16885,2942,4545,14618,2437,5814,19577,412,7698,18062,18701,62,5077,9532,14238,4351,11433,2924,2859,5297,3799,13021,9091,2174,7542,5959,2566,11795,16381,1183,19983,9617,13830,16657,0,13459,3560,16009,7182,19721,16621,710,15476,15808,1347,16803,12283,11276,3902,14263,3643,15126,18373,5056,4208,13254,19916,13263,18226,3599,10648,6213,10495,8308,13222,9205,15678,5043,11200,18408,11217,1043,562,1528,12650,9460,8339,17162,6634,1334,15531,8960,448,13349,14022,15457,16936,16013,3794,2680,6748,8593,19983,960,6510,5403,5891,15308,500,3581,18041,13826,17295,8270,14120,18656,10659,14618,18712,19552,12789,5325,6330,17920,8096,14800,12117,12125,15838,9207,18771,3433,8700,9942,18927,6201,7116,19052,1959,4724,2591,12792,17695,10509,15421,18828,2,787,6444,6423,11446,12965,11801,11004,11595,14800,2049,7086,949,17963,14309,19671,7644,9052,5696,9173,17955,8735,14945,18786,9692,14093,10463,3305,9736,15959,18163,15153,5309,19627,7076,15026,193,5428,15840,9557,6825,6665,17563,5859,14508,8484,9549,15622,12948,7011,758,3693,11513,13922,1570,8528,19203,17989,14875,11639,3191,5795,4368,3652,19670,16256,18090,13049,1537,851,14845,4101,9717,15266,12859,4631,19769,19353,17945,9613
13214,6093,456,4774,1359,1336,17843,1488,9542,10358,17745,8109,8811,6841,8586,7835,11549,3376,16853,14588,18319,4812,14187,3365,10734,7943,7389,7005,3636,18475,12564,13146,4654,2687,16280,19707,17162,13383,8416,15964,19394,17146,13693,16396,2800,19479,10306,6690,14468,3811,10687,17235,16423,12117,2118,10042,10947,11275,11726,13506,15766,13188,18756,12394,7717,5415,6835,12938,13459,0,3761,6782,8383,4354,12674,174,12503,7233,9066,16077,18003,16993,7378,1915,14933,8649,10123,4752,8535,4930,7416,13570,1524,15961,9307,10450,1698,17153,2085,6279,11761,697,9121,13022,17711,5244,11609,6808,14367,5697,4390,2703,5719,2755,18085,4563,3366,12244,11223,13410,8243,18049,15714,9780,19801,19141,19737,3166,4336,10828,3008,14125,9698,7787,2420,4820,10003,9723,11122,1435,16977,15307,17430,10087,2913,11818,19278,5801,3661,13091,976,1633,16609,13753,8646,11189,9868,15654,371,8115,4617,507,1752,9257,2705,1265,6355,12133,9681,11355,6736,19879,15325,8753,1536,14674,327,801,11542,8461,10116,5149,2103,13290,18392,16500,17223,7560,6387,6076,16480,11559,16041,7539,16613,9158,3569,1729,5369,2815,7131,4639,7697,6694,5049,14824,11065,16020,4153,14092,5943,19425,2245,9386,14193,2959,13405,5716,12187,6429,13719,133,19698,1040,10123,2270,14934,3702,9490,16546,10722,15269,19233,5748,16751,16835,14504,19621,19514,9256,15293,3991,16353,7699,11123,9052,8301,7241,10779,7314
18805,5024,3841,6559,2692,6068,455,2059,19787,12505,9966,14865,19438,2206,17324,11442,19552,9990,4058,4356,2525,15209,11936,7104,200,11396,9554,5346,4000,15246,18876,12811,3343,2263,473,3051,1266,18977,14671,11909,10166,15651,14264,11032,12155,2360,4893,151,11831,19262,12202,10481,13625,1146,12206,5332,17899,13281,12405,15534,2154,4154,4953,19036,1394,2098,948,2119,3560,3761,0,6346,1468,13803,2030,18096,17262,19003,14157,11285,6518,11016,11476,12296,8512,14655,12372,14664,11938,11325,3091,8342,2283,2101,10819,17184,3275,14599,2470,5325,16990,368,5971,15838,14137,1322,4944,13752,2103,7,7968,11200,13079,4175,235,5797,3777,738,16672,4139,11410,494,13887,2095,14528,16052,7885,19970,4460,16656,16590,11851,1673,12307,5582,2323,431,1614,18903,1981,17998,3829,17532,1418,4802,4682,17268,5989,6319,17904,9827,2859,14868,11372,9698,5753,7193,1482,2525,15914,6193,808,10343,1493,17760,13466,7358,17492,14828,18933,3577,1142,5420,12191,3661,11684,18191,17006,16309,16238,19599,7451,13649,11850,15316,17534,17996,3785,2272,202,305,12398,2218,17461,8488,1309,12355,16089,13459,7282,12055,349,1240,17844,4195,7404,9543,16588,1822,16089,9288,2725,17806,17381,18723,19586,17053,3584,13311,9378,17820,13491,4012,15050,2582,16454,8571,16704,6074,17997,9298,4709,3540,16356,8540,17071,18358,5020,16895,13086,8111,11039,15454,1926,9339,14235,740,14881,11183,19899
17482,11898,19698,15022,5790,15269,3066,4617,17782,10200,821,11596,16756,17069,15737,15333,15380,8636,17686,18645,5008,19335,19808,17613,1516,19146,11940,17090,3621,13948,16312,7630,11292,11228,18433,11412,11182,16708,18137,3963,19103,1223,8014,19892,6522,4274,5310,16763,15206,3119,2596,12307,8728,9183,3125,13219,15493,10914,3447,12888,17332,8648,555,12376,19497,10483,17133,4424,16009,6782,6346,0,13310,16051,8653,11315,13136,19194,19206,13636,3653,17000,18145,1616,3363,16345,4961,1547,8353,4168,9657,6237,7281,1534,16372,12475,19442,3587,14197,10473,4227,8194,1065,18106,10033,7013,14600,18875,15614,8406,11712,13562,1250,13536,376,14200,531,5037,14029,16626,17207,16728,3248,1648,18663,16542,7492,5378,6449,15175,16595,13559,5565,177,7531,12272,753,13539,19404,12439,2725,12362,19361,10374,7245,4687,2219,12054,3458,17962,8510,19933,7730,14842,11732,16044,13237,9855,12401,6469,8508,2268,12885,8928,6810,15202,1576,3487,3488,17799,5647,10316,781,2144,1612,7264,18546,6736,2003,16318,10363,12272,17977,18682,7775,7980,16985,15777,5591,8277,15769,6621,17620,15173,6674,13461,8091,15425,16159,15198,1560,5464,14140,11903,2596,1943,4844,19924,10211,17075,19522,9788,14539,17555,276,11482,7923,7973,18765,14875,7819,6508,18102,11862,1082,12719,5441,13598,9095,11806,14631,19615,14854,15300,5633,12311,2759,15810,12858,279,7285,12845,17093,16944,4586,1286,11261,11731,12698,19763
